JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2451511.3875,3.3,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.39028,3.4,,,Vis.,SGQ,K,25,35,Tirion2000.0,"""Roma, Piazza S. Pietro, naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451511.4,3.9,,,Vis.,ONJ,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.6,3.3,,,Vis.,BEB,F,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.6,3.6,,,Vis.,MOW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.6,3.3,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.6222,3.5,,,Vis.,MKJ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451511.9542,3.2,,,Vis.,KSH,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.2881,3.27,,,Vis.,ASW,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451512.3,3.8,,,Vis.,CRX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.3021,3.3,,,Vis.,MDI,,,,39.01,B60x20,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451512.309,3.0,,,Vis.,MEAJ,,,,39.01,N,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451512.375,3.2,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.382,3.2,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.3902,3.27,,,Vis.,WBK,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451512.43,3.5,,,Vis.,SVW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.4548,3.46,,,Vis.,MTON,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451512.5,3.4,,,Vis.,VED,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451512.5,3.3,,,Vis.,GZN,,25,36,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451512.6,3.2,,,V,THR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.6,3.4,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.6,3.2,,,Vis.,ZWD,,,,,,,,V,,,,OMI CET,,STD,,,,
2451512.7,3.8,,,Vis.,SDZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451513.0361,3.3,,,Vis.,WPX,,NA,,NA,,,,Z,,,,OMI CET,VSS,STD,,,,
2451513.2,3.7,,,Vis.,GUN,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451513.4049,3.2,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451513.45486,3.4,,,Vis.,SGQ,K,25,35,Tirion2000.0,"""Roma, Piazza Indipendenza. Naked eye""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451513.6,3.4,,,Vis.,CLQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451513.6528,3.3,,,Vis.,MDP,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451513.6903,3.7,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451513.7,3.3,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.2,3.0,,,Vis.,SBX,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451514.3,3.7,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451514.3,3.4,,,Vis.,HBA,W,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.3,3.3,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451514.3688,3.3,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.37847,3.5,,,Vis.,SGQ,K,35,25,Tirion2000.0,"""Roma, naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451514.3979,3.7,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.4152,3.46,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451514.4277,3.46,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451514.48,3.6,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.5,3.4,,,Vis.,CGF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.6,3.2,,,Vis.,BMK,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.6,3.7,,,Vis.,KKE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.6,3.5,,,Vis.,MOL,F,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.6,3.6,,,Vis.,SXT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451514.6,3.4,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451515.0625,3.66,,,Vis.,TJP,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451515.2500,3.6,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451515.281,3.4,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451515.3,3.4,,,Vis.,PIJ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451515.3467,3.3,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451515.6,3.4,,,Vis.,WEF,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451515.9681,3.5,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451516.2,3.5,,,Vis.,KOS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451516.2569,3.27,,,Vis.,ASW,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451516.2951,3.66,,,Vis.,DRCA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451516.3,3.3,,,Vis.,LME,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.36,3.6,,,Vis.,SVW,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.3681,3.4,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.3812,3.56,,,Vis.,TOO,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451516.4,3.4,,,Vis.,VOL,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451516.4548,3.56,,,Vis.,MTON,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451516.5,3.2,,,Vis.,JOG,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.5,3.5,,,Vis.,MXS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451516.5,3.2,,,Vis.,PLA,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.5,3.4,,,Vis.,PPB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.5,3.1,,,Vis.,SAA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.5,3.2,,,Vis.,SET,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.583,3.3,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.7,3.1,,,Vis.,MN,,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.7,3.4,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451516.9437,3.93,,,Vis.,SJDA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451517.2,3.5,,,Vis.,HBA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.2,3.4,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451517.2416,3.46,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451517.3,3.6,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.3076,3.26,,,Vis.,CKM,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451517.38,3.3,,,Vis.,SAC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.3826,3.4,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.4,3.4,,,Vis.,ONJ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.4,3.6,,,Vis.,VED,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451517.4,3.5,,,Vis.,GZN,,25,36,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451517.4493,3.5,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.45,3.0,,,Vis.,MED,,,,,,,,V,,,,OMI CET,,STD,,,,
2451517.5,3.4,,,Vis.,BIV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451517.5,3.4,,,Vis.,WEF,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.2,3.7,,,Vis.,BMU,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451518.2479,3.5,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.3736,3.4,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.5,3.5,,,Vis.,SBI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451518.5,3.5,,,Vis.,TOZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451518.579,3.3,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.6,3.9,,,Vis.,LTB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.6,3.7,,,Vis.,SHS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.6,3.5,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.6076,3.7,,,Vis.,KRB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451518.7,3.6,,,Vis.,AAP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.0104,3.56,,,Vis.,TJP,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451519.0792,3.5,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451519.1,3.1,,,Vis.,CR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.2,3.6,,,Vis.,BSR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.2395,3.3,,,Vis.,MZS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.3,3.6,,,Vis.,KTZ,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.32153,3.6,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451519.336,3.5,,,Vis.,ZAG,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.3583,3.46,,,Vis.,TLA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451519.3639,3.6,,,Vis.,FSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.3708,3.84,,,Vis.,JAQ,,,,,B8X56,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451519.420,3.7,,,Vis.,KHL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.5,3.4,,,Vis.,KIL,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.5,3.6,,,Vis.,KMX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.5,3.4,,,Vis.,KSZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.5,3.5,,,Vis.,MXS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.5,3.5,,,Vis.,SBI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451519.53,3.8,,,Vis.,DVA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.571,3.3,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.6,3.8,,,Vis.,LEV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.7,3.9,,,Vis.,SDZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451519.9528,3.3,,,Vis.,KSH,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.3,3.8,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451520.3,3.8,,,Vis.,GUN,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451520.3,3.5,,,Vis.,WPT,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.3333,3.4,,,Vis.,MDI,,,,39.01,B60x20,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.3333,3.4,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.3354,3.9,,,Vis.,GOD,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.35,3.0,,,Vis.,MED,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.36944,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451520.3777,3.41,,,Vis.,WBK,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.39,3.8,,,Vis.,SVW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.4,3.1,,,Vis.,SBX,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451520.4375,3.56,,,Vis.,MTON,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.4549,3.3,,,Vis.,IRM,AB,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.4583,3.56,,,Vis.,ASW,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.5,3.6,,,Vis.,BRJ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5,3.6,,,Vis.,BVE,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451520.5,3.3,,,Vis.,KMX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5,3.4,,,Vis.,KSZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451520.5,3.3,,,Vis.,LDT,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451520.5,3.3,,,Vis.,MJW,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5,3.4,,,Vis.,OV,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5,3.2,,,Vis.,PPL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5,3.6,,,Vis.,SKI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451520.5104,3.67,,,Vis.,BNMA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451520.560,3.2,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.5611,3.8,,,Vis.,MKJ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.6,,,Vis.,LZT,B,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.5,,,Vis.,MOL,F,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.3,,,Vis.,OSE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.9,,,Vis.,SXT,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.6,,,Vis.,WEF,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6,3.5,,,Vis.,WI,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.632,3.4,,,Vis.,SNE,,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.6569,3.5,,,Vis.,BEB,F,,,,,,,V,,,,OMI CET,,STD,,,,
2451520.8,3.4,,,Vis.,GEC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.2486,3.7,,,Vis.,SSW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.3,3.4,,,Vis.,PIJ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.3,3.7,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.32639,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, Piazza Crivelli. Naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451521.4833,3.4,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5,3.4,,,Vis.,CRX,L,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5,3.2,,,Vis.,CTI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5,3.2,,,Vis.,JOG,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5,3.6,,,Vis.,KMX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5,3.5,,,Vis.,KSZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5,3.3,,,Vis.,KVI,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5,3.5,,,Vis.,LLZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5,3.9,,,Vis.,MOW,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5,3.4,,,Vis.,PPS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5,3.2,,,Vis.,TOZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451521.5313,3.6,,,Vis.,SBQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.568,3.3,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.5875,3.4,,,Vis.,MDP,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.6,3.2,,,Vis.,PPB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.6,3.3,,,V,THR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451521.6,3.6,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.2,3.6,,,Vis.,HBA,H,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.2625,3.9,,,Vis.,VNL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.30417,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, Sapienza Univ. Naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451522.32,3.0,,,Vis.,MED,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.34,3.8,,,Vis.,SVW,HK,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.3542,3.3,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.45,3.9,,,Vis.,RMQ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.5,3.8,,,Vis.,CGF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.5,3.3,,,Vis.,CMH,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451522.558,3.3,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.5917,3.6,,,Vis.,JRA,,,,,,,,V,,,,OMI CET,,STD,,,,
2451522.6,3.1,,,Vis.,GEC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451523.0903,3.5,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451523.2,3.8,,,Vis.,DNO,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451523.3,3.7,,,Vis.,BMU,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451523.3,3.7,,,Vis.,KTZ,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451523.3,3.7,,,Vis.,VET,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451523.5,4.0,,,Vis.,SHV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451523.5,3.6,,,Vis.,BIV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451523.6,3.3,,,Vis.,MN,,,,,,,,V,,,,OMI CET,,STD,,,,
2451523.6,3.6,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451523.7188,3.5,,,Vis.,MQC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.25,3.5,,,Vis.,MED,,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.3056,3.5,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.4028,3.7,,,Vis.,ARL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.42014,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, Sapienza Univ. Naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451524.5,3.2,,,Vis.,TOZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451524.5,3.6,,,Vis.,WEF,U,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.6,3.6,,,Vis.,MOL,F,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.7153,3.7,,,Vis.,MQC,,,,,,,,V,,,,OMI CET,,STD,,,,
2451524.9229,3.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,OMI CET,VSS,STD,,,,
2451525.0486,3.66,,,Vis.,TJP,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451525.3,3.8,,,Vis.,ONJ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.4,3.4,,,Vis.,LME,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.4104,3.9,,,Vis.,JAQ,,,,,B8X56,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451525.4201,3.8,,,Vis.,SBN,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.4479,3.5,,,Vis.,MEAJ,,,,39.01,N,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451525.4861,3.0,,,Vis.,AAX,AM,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.5,3.3,,,Vis.,SET,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.6,3.8,,,Vis.,LTB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.7,3.6,,,Vis.,WEF,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.7708,3.9,,,Vis.,CKN,,,,,,,,V,,,,OMI CET,,STD,,,,
2451525.9472,3.5,,,Vis.,KSH,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.215,3.8,,,Vis.,LTO,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.28125,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, Sapienza Univ. Naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451526.3924,3.8,,,Vis.,GCP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.4,3.6,,,Vis.,TDB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.4895,4.18,,,Vis.,ASW,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451526.5,3.4,,,Vis.,KIL,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451526.5,3.7,,,Vis.,KMX,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.5,3.5,,,Vis.,KSZ,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451526.6125,3.5,,,Vis.,MDP,K,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.7,4.0,,,Vis.,SDZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451526.9299,3.7,,,Vis.,WPX,,NA,,NA,,,,Z,,,,OMI CET,VSS,STD,,,,
2451527.2,3.7,,,Vis.,KOS,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451527.2583,3.5,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451527.3,3.7,,,Vis.,SJZ,,,,,,,,V,,,,OMI CET,,STD,,,,
2451527.33,3.7,,,Vis.,SAC,W,,,,,,,V,,,,OMI CET,,STD,,,,
2451527.4,3.8,,,Vis.,CMH,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451527.4,3.3,,,Vis.,SBX,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451527.4,3.6,,,Vis.,VED,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451527.4,3.5,,,Vis.,GZN,,25,36,SA1996,,,,Z,,,,OMI CET,AAVSO,STD,,,,
2451527.525,3.4,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451527.5424,3.4,,,Vis.,AAX,AM,,,,,,,V,,,,OMI CET,,STD,,,,
2451528.0208,3.84,,,Vis.,TJP,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451528.0889,3.7,,,Vis.,SSU,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451528.2639,4.1,,,Vis.,VNL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451528.3,4.0,,,Vis.,CMG,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451528.3146,4.1,,,Vis.,VNL,,,,,,,,V,,,,OMI CET,,STD,,,,
2451528.3541,3.83,,,Vis.,DRCA,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451528.4208,3.84,,,Vis.,TOO,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451528.501,3.6,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451528.5451,4.1,,,Vis.,KB,,,,,,,,V,,,,OMI CET,,STD,,,,
2451528.6,3.4,,,Vis.,SHS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.2,3.5,,,Vis.,KIS,,,,,,,,V,,,,OMI CET,AFOEV,STD,,,,
2451529.3319,3.5,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.3472,3.9,,,Vis.,GCP,,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.5,3.8,,,Vis.,WEF,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.506,3.7,,,Vis.,DZS,,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.6,3.4,,,Vis.,OSE,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451529.6,3.6,,,Vis.,WI,A,,,,,,,V,,,,OMI CET,,STD,,,,
2451530.2,4.0,,,Vis.,BMU,,,,,,,,V,,,,OMI CET,KNVWS,STD,,,,
2451530.2361,3.9,,,Vis.,SSW,M,,,,,,,V,,,,OMI CET,,STD,,,,
2451530.3,3.9,,,Vis.,BSR,,,,,,,,V,,,,OMI CET,,STD,,,,
2451530.3042,3.6,,,Vis.,EER,,,,,,,,V,,,,OMI CET,,STD,,,,
2451530.3798,3.46,,,Vis.,CKM,,,,,NE,,,Z,,,,OMICRON CET,BAA-VSS,STD,,,,BAAVSS
2451530.38194,3.5,,,Vis.,SGQ,K,35,36,Tirion2000.0,"""Roma, naked eye.""",,,Z,,,,OMI CET,AAVSO,STD,,,,
2451530.5,3.8,,,Vis.,BIV,,,,,,,,V,,,,OMI CET,MCSE,STD,,,,
2451530.5,3.7,,,Vis.,MOL,RS,,,,,,,V,,,,OMI CET,,STD,,,,
